Grant.Application.ID,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,RFCD.Code.1,RFCD.Percentage.1,SEO.Code.1,SEO.Percentage.1,Person.ID.1,Role.1,Year.of.Birth.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,Start.Year,Grant.Status
1990,149A,30B,A ,321021.0,0.9656194378925351,730211.0,1.0968682807632335,65712.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,0.30784390068972856,2006,0
1991,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,4222.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,0.6627768333055782,2006,0
1992,4D,10A,C ,339999.0,0.9656194378925351,749999.0,1.0968682807632335,77297.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.7569548971578205,2006,1
1993,20D,10B,A ,320702.0,-1.936890509782758,730104.0,1.0968682807632335,117442.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.7569548971578205,2006,1
1994,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,63527.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.4020219645419708,2006,0
1995,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,67847.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.4020219645419708,2006,0
1996,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,3182.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2006,1
1997,2B,10A,F ,300801.0,-0.9693871938909937,771007.0,-0.8440344666509956,592.0,PRINCIPAL_SUPERVISOR,-0.7981292358120862,-0.8034048759892362,-0.7569548971578205,2006,1
1998,20D,10B,A ,321019.0,-1.3563885202476995,730104.0,-0.8440344666509956,76297.0,PRINCIPAL_SUPERVISOR,-0.2554072110044355,-0.8034048759892362,-0.7569548971578205,2006,1
1999,20D,10B,A ,321019.0,-1.3563885202476995,730104.0,-0.8440344666509956,76297.0,PRINCIPAL_SUPERVISOR,-0.2554072110044355,-0.8034048759892362,-0.7569548971578205,2006,1
2000,4D,10A,C ,321204.0,0.9656194378925351,730211.0,1.0968682807632335,3182.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2006,1
2001,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,1757.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.04708903192612112,2006,0
2002,40D,30B,A ,321206.0,-0.9693871938909937,730213.0,-0.8440344666509956,84627.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,0.6627768333055782,2006,0
2003,40D,10B,A ,270106.0,0.9656194378925351,730105.0,1.0968682807632335,127397.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.4020219645419708,2006,0
2004,179C,20A,H ,320502.0,0.9656194378925351,730118.0,1.0968682807632335,55437.0,CHIEF_INVESTIGATOR,-2.426295310235038,-0.13160591992748422,1.3726426985372775,2006,1
2005,4D,10A,A ,350301.0,0.9656194378925351,710401.0,1.0968682807632335,66197.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,-0.7569548971578205,2006,1
2006,179C,20A,E ,320702.0,-0.0018838779992292815,730104.0,1.0968682807632335,69032.0,DELEGATED_RESEARCHER,0.2873148138032152,0.5401930361342677,0.6627768333055782,2006,1
2007,40D,10B,A ,321004.0,0.9656194378925351,730105.0,1.0968682807632335,11667.0,DELEGATED_RESEARCHER,-1.340851260619737,-0.13160591992748422,-0.7569548971578205,2006,0
2008,179C,20A,G ,320702.0,-0.0018838779992292815,730104.0,1.0968682807632335,69032.0,DELEGATED_RESEARCHER,0.2873148138032152,0.5401930361342677,0.6627768333055782,2006,1
2009,40D,10B,A ,321016.0,0.9656194378925351,730105.0,1.0968682807632335,82567.0,DELEGATED_RESEARCHER,-0.7981292358120862,-0.13160591992748422,-0.7569548971578205,2006,0
2010,40D,30B,F ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,133557.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.7569548971578205,2006,1
2011,179C,20A,I ,320702.0,0.9656194378925351,730104.0,1.0968682807632335,69032.0,DELEGATED_RESEARCHER,0.2873148138032152,0.5401930361342677,0.6627768333055782,2006,0
2012,40D,10B,A ,321004.0,0.9656194378925351,730105.0,1.0968682807632335,86672.0,CHIEF_INVESTIGATOR,1.3727588634185166,1.2119919921960196,-0.4020219645419708,2006,0
2013,4D,10A,C ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,24632.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2006,1
2014,4D,10A,A ,320202.0,0.9656194378925351,670401.0,-0.8440344666509956,12957.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,2.0825085637689766,2006,1
2015,179C,20A,G ,320702.0,-0.0018838779992292815,730104.0,1.0968682807632335,69032.0,DELEGATED_RESEARCHER,0.2873148138032152,0.5401930361342677,0.6627768333055782,2006,1
2016,179C,20A,G ,270602.0,0.9656194378925351,730104.0,1.0968682807632335,121822.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2006,0
2017,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,39562.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.13160591992748422,-0.7569548971578205,2006,1
2018,40D,10B,A ,321004.0,-1.743389846604405,730106.0,-1.6203955656166873,54922.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,1.0177097659214278,2006,0
2019,4D,10A,A ,340204.0,0.9656194378925351,730308.0,1.0968682807632335,146697.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.7569548971578205,2006,1
2020,4D,10A,A ,320602.0,-0.9693871938909937,730203.0,-0.45585391716814977,66887.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,1.0177097659214278,2006,0
2021,60D,30D,D ,270304.0,0.9656194378925351,730101.0,1.0968682807632335,7452.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,0.30784390068972856,2006,0
2022,4D,10A,A ,999999.0,0.9656194378925351,999999.0,1.0968682807632335,63782.0,CHIEF_INVESTIGATOR,-1.340851260619737,0.5401930361342677,0.30784390068972856,2006,1
2023,40D,30B,A ,321003.0,0.9656194378925351,730106.0,1.0968682807632335,69812.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,1.7275756311531272,2006,0
2024,208D,30C,A ,321012.0,-0.9693871938909937,730106.0,-1.2322150161338414,79032.0,DELEGATED_RESEARCHER,-0.7981292358120862,-0.8034048759892362,-0.04708903192612112,2006,1
2025,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,80377.0,CHIEF_INVESTIGATOR,-1.8835732854273874,1.2119919921960196,-0.4020219645419708,2006,1
2026,65A,30B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,36527.0,CHIEF_INVESTIGATOR,-0.7981292358120862,0.5401930361342677,1.0177097659214278,2006,0
2027,4D,10A,D ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,2022.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2006,1
2028,26B,10A,D ,300299.0,0.9656194378925351,620199.0,1.0968682807632335,12917.0,PRINCIPAL_SUPERVISOR,-0.7981292358120862,-0.13160591992748422,0.30784390068972856,2006,1
2029,65A,30B,A ,321015.0,0.9656194378925351,730108.0,1.0968682807632335,79142.0,CHIEF_INVESTIGATOR,-2.426295310235038,-0.13160591992748422,-0.4020219645419708,2006,0
2030,65A,30B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,103002.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2006,0
2031,65A,30B,A ,270299.0,0.9656194378925351,730108.0,1.0968682807632335,67842.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.04708903192612112,2006,0
2032,65A,30B,B ,321015.0,0.9656194378925351,730108.0,1.0968682807632335,33752.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,-0.7569548971578205,2006,1
2033,65A,30B,A ,270299.0,0.9656194378925351,730105.0,1.0968682807632335,67842.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.04708903192612112,2006,0
2034,4D,10A,A ,300603.0,0.9656194378925351,770704.0,1.0968682807632335,291112.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.7569548971578205,2006,1
2035,65A,30B,B ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,33752.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,-0.7569548971578205,2006,1
2036,65A,30B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,82502.0,CHIEF_INVESTIGATOR,-0.2554072110044355,1.8837909482577717,-0.04708903192612112,2006,0
2037,4D,10A,A ,999999.0,0.9656194378925351,999999.0,1.0968682807632335,82837.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.7569548971578205,2006,1
2038,208D,30B,A ,321016.0,-1.743389846604405,730105.0,-1.2322150161338414,69812.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,1.7275756311531272,2006,1
2039,4D,10A,A ,270603.0,-0.9693871938909937,730106.0,1.0968682807632335,1797.0,CHIEF_INVESTIGATOR,-0.2554072110044355,1.8837909482577717,2.4374414963848263,2006,0
2040,4D,10A,B ,320799.0,0.9656194378925351,730104.0,1.0968682807632335,449137.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2006,1
2041,20D,10B,A ,321003.0,-0.9693871938909937,730106.0,-1.6203955656166873,793007.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.4020219645419708,2006,0
2042,65A,30B,A ,270299.0,0.9656194378925351,730108.0,1.0968682807632335,76352.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.7569548971578205,2006,0
2043,4D,10A,A ,320705.0,-1.3563885202476995,730104.0,-0.8440344666509956,636757.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.04708903192612112,2006,0
2044,4D,10A,A ,320701.0,0.9656194378925351,730113.0,1.0968682807632335,5232.0,CHIEF_INVESTIGATOR,-0.7981292358120862,0.5401930361342677,-0.4020219645419708,2006,0
2045,65A,30B,A ,300503.0,0.9656194378925351,730108.0,1.0968682807632335,33167.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,0.30784390068972856,2006,0
2046,164D,10B,G ,320599.0,0.9656194378925351,730106.0,1.0968682807632335,624752.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.04708903192612112,2006,0
2047,4D,10A,B ,280204.0,0.9656194378925351,610104.0,1.0968682807632335,45317.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.7569548971578205,2006,1
2048,65A,30B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,1562.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2006,0
2049,163C,10A,A ,430201.0,-0.9693871938909937,770102.0,-1.2322150161338414,64702.0,CHIEF_INVESTIGATOR,-3.5117393598503397,-0.13160591992748422,-0.7569548971578205,2006,1
2050,65A,30B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,27757.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,-0.7569548971578205,2006,0
2051,4D,10A,A ,340207.0,0.9656194378925351,720402.0,1.0968682807632335,72537.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.8034048759892362,-0.7569548971578205,2006,1
2052,4D,10A,A ,321004.0,0.9656194378925351,730105.0,1.0968682807632335,79022.0,CHIEF_INVESTIGATOR,-1.8835732854273874,0.5401930361342677,-0.4020219645419708,2006,1
2053,65A,30B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,16137.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,1.7275756311531272,2006,0
2054,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,64777.0,CHIEF_INVESTIGATOR,-2.426295310235038,-0.8034048759892362,0.30784390068972856,2006,0
2055,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,24897.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.4020219645419708,2006,0
2056,20D,10B,A ,321003.0,-0.9693871938909937,730106.0,0.3205071817975419,103512.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.13160591992748422,-0.7569548971578205,2006,1
2057,4D,10A,B ,290205.0,0.9656194378925351,610104.0,1.0968682807632335,94537.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.7569548971578205,2006,1
2058,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,146697.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.4020219645419708,2006,1
2059,149A,30B,B ,321204.0,-0.7758865307126408,730211.0,-0.45585391716814977,342122.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.7569548971578205,2006,1
2060,73A,30B,A ,270707.0,-0.0018838779992292815,780105.0,1.0968682807632335,104057.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.13160591992748422,-0.7569548971578205,2006,1
2061,149A,30B,A ,321208.0,-0.5823858675342879,730211.0,1.0968682807632335,73757.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.4020219645419708,2006,0
2062,180D,10B,A ,321208.0,0.9656194378925351,730204.0,0.3205071817975419,18377.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,-0.04708903192612112,2006,1
2063,180D,10B,A ,321208.0,0.9656194378925351,730299.0,1.0968682807632335,8542.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.4020219645419708,2006,0
2064,149A,30B,A ,321204.0,-0.5823858675342879,730211.0,-0.45585391716814977,18377.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,-0.04708903192612112,2006,0
2065,4D,10A,E ,321204.0,0.9656194378925351,730211.0,1.0968682807632335,65712.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,0.30784390068972856,2006,1
2066,149A,30B,A ,321204.0,-0.5823858675342879,730211.0,-0.45585391716814977,18377.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,-0.04708903192612112,2006,0
2067,180D,10B,A ,321208.0,0.9656194378925351,730204.0,1.0968682807632335,9657.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,-0.4020219645419708,2006,0
2068,180D,10B,A ,321208.0,-0.5823858675342879,730211.0,1.0968682807632335,5967.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.4020219645419708,2006,1
2069,4D,10A,A ,321208.0,0.9656194378925351,730211.0,1.0968682807632335,73757.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.4020219645419708,2006,1
2070,149A,30B,A ,321204.0,0.9656194378925351,730211.0,-0.45585391716814977,147722.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.4020219645419708,2006,0
2071,180D,10B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,146697.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.4020219645419708,2006,0
2072,62B,30B,A ,270801.0,0.9656194378925351,730104.0,1.0968682807632335,28902.0,PRINCIPAL_SUPERVISOR,0.2873148138032152,-0.8034048759892362,-0.7569548971578205,2006,0
2073,36D,10A,A ,270403.0,-0.9693871938909937,620105.0,1.0968682807632335,63667.0,PRINCIPAL_SUPERVISOR,-0.7981292358120862,-0.8034048759892362,-0.7569548971578205,2006,1
2074,4D,10A,D ,270205.0,0.9656194378925351,780105.0,1.0968682807632335,5232.0,CHIEF_INVESTIGATOR,-0.7981292358120862,0.5401930361342677,-0.4020219645419708,2006,1
2075,13A,10A,A ,270401.0,0.9656194378925351,780105.0,1.0968682807632335,2087.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.7569548971578205,2006,1
2076,36D,10A,A ,270403.0,-0.9693871938909937,620105.0,1.0968682807632335,705382.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.7569548971578205,2006,1
2077,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,107602.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2006,1
2078,84D,30B,A ,321013.0,-0.9693871938909937,730104.0,-0.8440344666509956,108962.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,0.30784390068972856,2006,1
2079,52D,20A,A ,370301.0,-0.5823858675342879,750504.0,-0.06767336768530394,63812.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,-0.7569548971578205,2006,1
2080,52D,20A,A ,370301.0,-0.5823858675342879,750504.0,-0.06767336768530394,63812.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,-0.7569548971578205,2006,1
2081,4D,10A,A ,339999.0,-1.3563885202476995,740301.0,1.0968682807632335,76312.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.7569548971578205,2006,1
2082,2B,10A,A ,340207.0,-0.19538454117758217,720404.0,-0.8440344666509956,712.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2006,0
2083,2B,10A,A ,370199.0,-0.9693871938909937,750101.0,-0.06767336768530394,63427.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.8034048759892362,-0.7569548971578205,2006,0
2084,4D,10A,A ,340204.0,0.1916167851791236,730307.0,-0.06767336768530394,146697.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.4020219645419708,2006,1
2085,7C,10A,A ,300599.0,0.9656194378925351,630106.0,1.0968682807632335,20497.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.4020219645419708,2006,0
2086,4D,10A,A ,280210.0,0.9656194378925351,610101.0,0.3205071817975419,2697.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.7569548971578205,2006,1
2087,4D,10A,A ,320202.0,0.9656194378925351,730102.0,1.0968682807632335,25052.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.7569548971578205,2006,1
2088,4D,10A,A ,330202.0,0.9656194378925351,740201.0,-0.8440344666509956,20342.0,CHIEF_INVESTIGATOR,-2.426295310235038,-0.8034048759892362,-0.7569548971578205,2006,1
2089,101A,30G,B ,321021.0,-1.3563885202476995,730203.0,-1.2322150161338414,36252.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,2.4374414963848263,2006,0
2090,53A,10B,A ,270103.0,-0.9693871938909937,730104.0,1.0968682807632335,498427.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.4020219645419708,2006,0
2091,29A,10B,C ,321004.0,-1.743389846604405,730104.0,-1.4651233458235489,82522.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.4020219645419708,2006,0
2092,53A,10B,C ,320702.0,-1.3563885202476995,730104.0,-0.45585391716814977,104707.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.13160591992748422,-0.7569548971578205,2006,1
2093,29A,10B,A ,321004.0,0.9656194378925351,730105.0,1.0968682807632335,78817.0,CHIEF_INVESTIGATOR,-1.340851260619737,0.5401930361342677,-0.4020219645419708,2006,0
2094,29A,10B,A ,321003.0,0.9656194378925351,730306.0,1.0968682807632335,73422.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.4020219645419708,2006,0
2095,4D,10A,A ,320502.0,0.9656194378925351,670403.0,1.0968682807632335,74162.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.4020219645419708,2006,1
2096,68D,30B,A ,320702.0,0.9656194378925351,730104.0,1.0968682807632335,70947.0,PRINCIPAL_SUPERVISOR,-0.2554072110044355,-0.13160591992748422,-0.04708903192612112,2006,1
2097,101A,30G,B ,321021.0,-0.9693871938909937,730211.0,-0.8440344666509956,36252.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,2.4374414963848263,2006,0
2098,29A,10B,A ,270106.0,-0.5823858675342879,730105.0,1.0968682807632335,15282.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.04708903192612112,2006,0
2099,101A,30G,B ,321204.0,-1.3563885202476995,730201.0,-1.2322150161338414,36252.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,2.4374414963848263,2006,0
2100,29A,10B,A ,320205.0,0.9656194378925351,780105.0,1.0968682807632335,78967.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.7569548971578205,2006,1
2101,29A,10B,A ,321004.0,0.9656194378925351,730105.0,1.0968682807632335,72037.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,0.6627768333055782,2006,0
2102,3C,20C,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,27352.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.4020219645419708,2006,0
2103,60D,30D,A ,320702.0,0.9656194378925351,730104.0,1.0968682807632335,69032.0,DELEGATED_RESEARCHER,0.2873148138032152,0.5401930361342677,1.0177097659214278,2006,0
2104,40D,30B,A ,321003.0,-1.3563885202476995,730107.0,-0.06767336768530394,78782.0,PRINCIPAL_SUPERVISOR,-0.7981292358120862,2.5555899043195236,-0.7569548971578205,2006,1
2105,211C,30B,A ,329902.0,-1.3563885202476995,730107.0,-0.45585391716814977,701397.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.7569548971578205,2006,1
2106,60D,30D,A ,321205.0,0.9656194378925351,730215.0,1.0968682807632335,78817.0,CHIEF_INVESTIGATOR,-1.340851260619737,0.5401930361342677,-0.04708903192612112,2006,0
2107,4D,10A,A ,270499.0,0.9656194378925351,620107.0,1.0968682807632335,79742.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.4020219645419708,2006,1
2108,68D,30B,A ,320702.0,-1.3563885202476995,730104.0,-0.8440344666509956,9067.0,CHIEF_INVESTIGATOR,-0.2554072110044355,1.2119919921960196,0.6627768333055782,2006,0
2109,60D,30D,A ,320402.0,0.9656194378925351,730101.0,1.0968682807632335,137507.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2006,0
2110,40D,30B,A ,320603.0,-1.3563885202476995,730105.0,-0.06767336768530394,89467.0,PRINCIPAL_SUPERVISOR,-0.2554072110044355,-0.13160591992748422,-0.7569548971578205,2006,0
2111,203C,20C,G ,291405.0,-0.5823858675342879,680304.0,-0.8440344666509956,65782.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.7569548971578205,2006,1
2112,203C,20C,D ,300699.0,-0.9693871938909937,620503.0,-1.2322150161338414,65782.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.7569548971578205,2006,0
2113,7C,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,20497.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,-0.4020219645419708,2006,1
2114,4D,10A,A ,999999.0,0.9656194378925351,999999.0,1.0968682807632335,100062.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.7569548971578205,2006,1
2115,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,71247.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.8034048759892362,-0.7569548971578205,2006,1
